,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,split5_train_precision,split6_train_precision,split7_train_precision,split8_train_precision,split9_train_precision,mean_train_precision,std_train_precision,split0_test_recall_score,split1_test_recall_score,split2_test_recall_score,split3_test_recall_score,split4_test_recall_score,split5_test_recall_score,split6_test_recall_score,split7_test_recall_score,split8_test_recall_score,split9_test_recall_score,mean_test_recall_score,std_test_recall_score,rank_test_recall_score,split0_train_recall_score,split1_train_recall_score,split2_train_recall_score,split3_train_recall_score,split4_train_recall_score,split5_train_recall_score,split6_train_recall_score,split7_train_recall_score,split8_train_recall_score,split9_train_recall_score,mean_train_recall_score,std_train_recall_score
14,4.104973578453064,0.48743834276670933,0.03600521087646484,0.02099459833728035,"{0: 1, 1: 10.172413793103448}","{'class_weight': {0: 1, 1: 10.172413793103448}}",0.85,0.4318181818181818,0.56,0.9473684210526315,1.0,0.85,1.0,0.875,1.0,0.9411764705882353,0.8455363073459049,0.18565978179023018,16,0.8064516129032258,0.8793103448275862,0.8324324324324325,0.8010752688172043,0.8074866310160428,0.8108108108108109,0.7945945945945946,0.7958115183246073,0.796875,0.8031914893617021,0.8128039703088206,0.02446424475758634,0.8947368421052632,1.0,0.7368421052631579,0.9473684210526315,0.55,0.85,1.0,0.7,0.65,0.8,0.8128947368421053,0.14509262491971872,15,0.847457627118644,0.864406779661017,0.8700564971751412,0.8418079096045198,0.8579545454545454,0.8522727272727273,0.8352272727272727,0.8636363636363636,0.8693181818181818,0.8579545454545454,0.8560092449922958,0.011096724919406156
15,5.087507677078247,1.0391839381066665,0.03800015449523926,0.01696814593557342,"{0: 1, 1: 10.827586206896552}","{'class_weight': {0: 1, 1: 10.827586206896552}}",0.85,0.4318181818181818,0.56,0.9473684210526315,1.0,0.85,1.0,0.875,1.0,0.9411764705882353,0.8455363073459049,0.18565978179023018,16,0.8064516129032258,0.8793103448275862,0.8324324324324325,0.7967914438502673,0.8031914893617021,0.8064516129032258,0.7945945945945946,0.7958115183246073,0.7979274611398963,0.798941798941799,0.8111904309279335,0.024991278628338456,0.8947368421052632,1.0,0.7368421052631579,0.9473684210526315,0.55,0.85,1.0,0.7,0.65,0.8,0.8128947368421053,0.14509262491971872,15,0.847457627118644,0.864406779661017,0.8700564971751412,0.8418079096045198,0.8579545454545454,0.8522727272727273,0.8352272727272727,0.8636363636363636,0.875,0.8579545454545454,0.8565774268104777,0.011881353920794507
16,4.54914710521698,0.4143147410874791,0.03630290031433105,0.0175840145262002,"{0: 1, 1: 11.482758620689655}","{'class_weight': {0: 1, 1: 11.482758620689655}}",0.8571428571428571,0.4318181818181818,0.56,0.9473684210526315,1.0,0.85,1.0,0.8823529411764706,1.0,0.9411764705882353,0.8469858871778376,0.18581621988269628,15,0.8074866310160428,0.8742857142857143,0.8279569892473119,0.7967914438502673,0.8042328042328042,0.8021390374331551,0.7914438502673797,0.7958115183246073,0.7989690721649485,0.7958115183246073,0.8094928579146838,0.02365800274350666,0.9473684210526315,1.0,0.7368421052631579,0.9473684210526315,0.55,0.85,1.0,0.75,0.65,0.8,0.8231578947368421,0.14562312379160625,14,0.8531073446327684,0.864406779661017,0.8700564971751412,0.8418079096045198,0.8636363636363636,0.8522727272727273,0.8409090909090909,0.8636363636363636,0.8806818181818182,0.8636363636363636,0.8594151258346173,0.011777832967070826
17,3.3832554817199707,0.314139405680982,0.01695384979248047,0.0012615221836130915,"{0: 1, 1: 12.137931034482758}","{'class_weight': {0: 1, 1: 12.137931034482758}}",0.8571428571428571,0.4318181818181818,0.5769230769230769,0.9473684210526315,1.0,0.8571428571428571,1.0,0.8823529411764706,1.0,0.9411764705882353,0.8493924805844311,0.18327189091699594,14,0.8031914893617021,0.875,0.8288770053475936,0.7947368421052632,0.8010471204188482,0.8021390374331551,0.7872340425531915,0.796875,0.7948717948717948,0.7958115183246073,0.8079783850416156,0.024662665504605878,0.9473684210526315,1.0,0.7894736842105263,0.9473684210526315,0.55,0.9,1.0,0.75,0.65,0.8,0.833421052631579,0.1448709904643312,12,0.8531073446327684,0.8700564971751412,0.8757062146892656,0.8531073446327684,0.8693181818181818,0.8522727272727273,0.8409090909090909,0.8693181818181818,0.8806818181818182,0.8636363636363636,0.8628113764766308,0.011843093585302368
18,5.08610725402832,1.37570159500983,0.03390965461730957,0.025053108041301682,"{0: 1, 1: 12.793103448275861}","{'class_weight': {0: 1, 1: 12.793103448275861}}",0.8571428571428571,0.41304347826086957,0.5769230769230769,0.9473684210526315,1.0,0.8571428571428571,1.0,0.8823529411764706,1.0,0.8888888888888888,0.8422862520587652,0.18562022989181418,18,0.8031914893617021,0.8700564971751412,0.8253968253968254,0.7947368421052632,0.8010471204188482,0.8021390374331551,0.7883597883597884,0.7927461139896373,0.7959183673469388,0.7958115183246073,0.8069403599911906,0.023102165351838524,0.9473684210526315,1.0,0.7894736842105263,0.9473684210526315,0.55,0.9,1.0,0.75,0.65,0.8,0.833421052631579,0.1448709904643312,12,0.8531073446327684,0.8700564971751412,0.8813559322033898,0.8531073446327684,0.8693181818181818,0.8522727272727273,0.8465909090909091,0.8693181818181818,0.8863636363636364,0.8636363636363636,0.8645127118644067,0.012530030480545146
19,3.2946977615356445,0.6681062739870608,0.01854860782623291,0.0015587505967890804,"{0: 1, 1: 13.448275862068964}","{'class_weight': {0: 1, 1: 13.448275862068964}}",0.8181818181818182,0.41304347826086957,0.5769230769230769,0.9473684210526315,1.0,0.8571428571428571,1.0,0.8823529411764706,1.0,0.8888888888888888,0.8383901481626612,0.18567638681671683,19,0.8031914893617021,0.8651685393258427,0.8253968253968254,0.7958115183246073,0.8010471204188482,0.798941798941799,0.7894736842105263,0.788659793814433,0.7878787878787878,0.7958115183246073,0.8051381075997979,0.02249833717685654,0.9473684210526315,1.0,0.7894736842105263,0.9473684210526315,0.6,0.9,1.0,0.75,0.65,0.8,0.8384210526315791,0.13556693310612491,4,0.8531073446327684,0.8700564971751412,0.8813559322033898,0.8587570621468926,0.8693181818181818,0.8579545454545454,0.8522727272727273,0.8693181818181818,0.8863636363636364,0.8636363636363636,0.8662140472521829,0.010797846319550889
20,2.8792062997817993,0.22027781042230596,0.019150948524475096,0.004881259028539308,"{0: 1, 1: 14.103448275862068}","{'class_weight': {0: 1, 1: 14.103448275862068}}",0.8181818181818182,0.41304347826086957,0.5769230769230769,0.9473684210526315,1.0,0.8571428571428571,1.0,0.8823529411764706,1.0,0.8888888888888888,0.8383901481626612,0.18567638681671683,19,0.8031914893617021,0.8603351955307262,0.8167539267015707,0.7958115183246073,0.7979274611398963,0.798941798941799,0.7853403141361257,0.788659793814433,0.7878787878787878,0.7958115183246073,0.8030651804154255,0.02090022628525785,0.9473684210526315,1.0,0.7894736842105263,0.9473684210526315,0.6,0.9,1.0,0.75,0.65,0.8,0.8384210526315791,0.13556693310612491,4,0.8531073446327684,0.8700564971751412,0.8813559322033898,0.8587570621468926,0.875,0.8579545454545454,0.8522727272727273,0.8693181818181818,0.8863636363636364,0.8636363636363636,0.8667822290703647,0.011091726014937032
21,2.9945940732955934,0.23041695184111194,0.019648027420043946,0.004307066099808675,"{0: 1, 1: 14.758620689655173}","{'class_weight': {0: 1, 1: 14.758620689655173}}",0.8181818181818182,0.40425531914893614,0.5769230769230769,0.9473684210526315,1.0,0.8571428571428571,1.0,0.8823529411764706,1.0,0.8421052631578947,0.8328329696783685,0.1869399163680067,21,0.7958115183246073,0.8555555555555555,0.8082901554404145,0.7916666666666666,0.7979274611398963,0.7947368421052632,0.78125,0.7846153846153846,0.7878787878787878,0.7958115183246073,0.7993543890051183,0.0200566159130889,0.9473684210526315,1.0,0.7894736842105263,0.9473684210526315,0.6,0.9,1.0,0.75,0.65,0.8,0.8384210526315791,0.13556693310612491,4,0.8587570621468926,0.8700564971751412,0.8813559322033898,0.8587570621468926,0.875,0.8579545454545454,0.8522727272727273,0.8693181818181818,0.8863636363636364,0.8636363636363636,0.8673472008217772,0.010509389938875357
22,2.9705618381500245,0.3696551879990619,0.02084028720855713,0.007166695523244495,"{0: 1, 1: 15.413793103448276}","{'class_weight': {0: 1, 1: 15.413793103448276}}",0.8181818181818182,0.3877551020408163,0.5769230769230769,0.9473684210526315,1.0,0.8571428571428571,1.0,0.8823529411764706,1.0,0.8421052631578947,0.8311829479675567,0.1907494700720749,22,0.7958115183246073,0.8461538461538461,0.8041237113402062,0.7875647668393783,0.7979274611398963,0.7916666666666666,0.78125,0.7846153846153846,0.7839195979899497,0.7958115183246073,0.7968844471394542,0.017777529851189626,0.9473684210526315,1.0,0.7894736842105263,0.9473684210526315,0.6,0.9,1.0,0.75,0.65,0.8,0.8384210526315791,0.13556693310612491,4,0.8587570621468926,0.8700564971751412,0.8813559322033898,0.8587570621468926,0.875,0.8636363636363636,0.8522727272727273,0.8693181818181818,0.8863636363636364,0.8636363636363636,0.867915382639959,0.010133078509797916
23,3.1168694257736207,0.3474271478708586,0.02274000644683838,0.00732500342426453,"{0: 1, 1: 16.06896551724138}","{'class_weight': {0: 1, 1: 16.06896551724138}}",0.782608695652174,0.38,0.5769230769230769,0.9473684210526315,1.0,0.8181818181818182,1.0,0.8823529411764706,1.0,0.8421052631578947,0.8229540216144067,0.19282110624503554,23,0.7916666666666666,0.8461538461538461,0.7918781725888325,0.7875647668393783,0.7897435897435897,0.7916666666666666,0.78125,0.7846153846153846,0.7839195979899497,0.796875,0.7945333691264315,0.017755598476379912,0.9473684210526315,1.0,0.7894736842105263,0.9473684210526315,0.6,0.9,1.0,0.75,0.65,0.8,0.8384210526315791,0.13556693310612491,4,0.8587570621468926,0.8700564971751412,0.8813559322033898,0.8587570621468926,0.875,0.8636363636363636,0.8522727272727273,0.8693181818181818,0.8863636363636364,0.8693181818181818,0.8684835644581408,0.01003604671657846
24,3.1032044649124146,0.4113683999241022,0.017653656005859376,0.0008964720353860445,"{0: 1, 1: 16.724137931034484}","{'class_weight': {0: 1, 1: 16.724137931034484}}",0.782608695652174,0.38,0.5555555555555556,0.9473684210526315,0.9230769230769231,0.8181818181818182,1.0,0.8333333333333334,1.0,0.8,0.8040124746852436,0.18830868660176325,24,0.7916666666666666,0.8279569892473119,0.7839195979899497,0.7875647668393783,0.7897435897435897,0.7916666666666666,0.7731958762886598,0.7846153846153846,0.7839195979899497,0.7927461139896373,0.7906995250037194,0.013565573038143259,0.9473684210526315,1.0,0.7894736842105263,0.9473684210526315,0.6,0.9,1.0,0.75,0.65,0.8,0.8384210526315791,0.13556693310612491,4,0.8587570621468926,0.8700564971751412,0.8813559322033898,0.8587570621468926,0.875,0.8636363636363636,0.8522727272727273,0.8693181818181818,0.8863636363636364,0.8693181818181818,0.8684835644581408,0.01003604671657846
25,2.838514280319214,0.5315345230919488,0.01984868049621582,0.0037956718733510517,"{0: 1, 1: 17.379310344827587}","{'class_weight': {0: 1, 1: 17.379310344827587}}",0.782608695652174,0.38,0.5555555555555556,0.9473684210526315,0.9230769230769231,0.8181818181818182,1.0,0.7894736842105263,1.0,0.8,0.7996265097729628,0.18808532938304887,25,0.7916666666666666,0.8279569892473119,0.7722772277227723,0.7846153846153846,0.7897435897435897,0.7916666666666666,0.7692307692307693,0.7806122448979592,0.7839195979899497,0.7897435897435897,0.788143272652466,0.0152036135096906,0.9473684210526315,1.0,0.7894736842105263,0.9473684210526315,0.6,0.9,1.0,0.75,0.65,0.8,0.8384210526315791,0.13556693310612491,4,0.8587570621468926,0.8700564971751412,0.8813559322033898,0.864406779661017,0.875,0.8636363636363636,0.8522727272727273,0.8693181818181818,0.8863636363636364,0.875,0.869616718027735,0.009788588457767956
26,3.048553538322449,0.41879944733605434,0.01745295524597168,0.00128098133153492,"{0: 1, 1: 18.03448275862069}","{'class_weight': {0: 1, 1: 18.03448275862069}}",0.782608695652174,0.36538461538461536,0.5357142857142857,0.9473684210526315,0.9230769230769231,0.8181818181818182,1.0,0.7894736842105263,1.0,0.8,0.7961808443272973,0.19395897288870378,26,0.7916666666666666,0.8191489361702128,0.7647058823529411,0.7727272727272727,0.7777777777777778,0.7916666666666666,0.7653061224489796,0.7766497461928934,0.785,0.7857142857142857,0.7830363356717697,0.015130090052066444,0.9473684210526315,1.0,0.7894736842105263,0.9473684210526315,0.6,0.9,1.0,0.75,0.65,0.8,0.8384210526315791,0.13556693310612491,4,0.8587570621468926,0.8700564971751412,0.8813559322033898,0.864406779661017,0.875,0.8636363636363636,0.8522727272727273,0.8693181818181818,0.8920454545454546,0.875,0.8701848998459167,0.010851383700718982
27,3.181298112869263,0.3860379455145752,0.018652963638305663,0.004240244968806363,"{0: 1, 1: 18.689655172413794}","{'class_weight': {0: 1, 1: 18.689655172413794}}",0.782608695652174,0.34545454545454546,0.5357142857142857,0.9473684210526315,0.8666666666666667,0.8181818181818182,1.0,0.7894736842105263,1.0,0.8,0.7885468116932648,0.1954616302681818,27,0.7916666666666666,0.8105263157894737,0.7609756097560976,0.7727272727272727,0.7623762376237624,0.7938144329896907,0.7626262626262627,0.7727272727272727,0.7821782178217822,0.7817258883248731,0.7791344177053154,0.015294420291929015,0.9473684210526315,1.0,0.7894736842105263,0.9473684210526315,0.65,0.9,1.0,0.75,0.65,0.8,0.843421052631579,0.12735455557413233,1,0.8587570621468926,0.8700564971751412,0.8813559322033898,0.864406779661017,0.875,0.875,0.8579545454545454,0.8693181818181818,0.8977272727272727,0.875,0.8724576271186439,0.011025463015480654
28,3.12624831199646,0.18212578046744135,0.019646191596984865,0.004038282487729354,"{0: 1, 1: 19.344827586206897}","{'class_weight': {0: 1, 1: 19.344827586206897}}",0.782608695652174,0.34545454545454546,0.5357142857142857,0.9473684210526315,0.8666666666666667,0.8181818181818182,1.0,0.75,1.0,0.8,0.7845994432722121,0.1958013456275241,28,0.7835051546391752,0.7938144329896907,0.7572815533980582,0.7688442211055276,0.7549019607843137,0.7938144329896907,0.7475247524752475,0.7611940298507462,0.7821782178217822,0.7817258883248731,0.7724784644379105,0.015857958835352872,0.9473684210526315,1.0,0.7894736842105263,0.9473684210526315,0.65,0.9,1.0,0.75,0.65,0.8,0.843421052631579,0.12735455557413233,1,0.8587570621468926,0.8700564971751412,0.8813559322033898,0.864406779661017,0.875,0.875,0.8579545454545454,0.8693181818181818,0.8977272727272727,0.875,0.8724576271186439,0.011025463015480654
29,3.067599868774414,0.3906841213881703,0.019247555732727052,0.005223601029235718,"{0: 1, 1: 20.0}","{'class_weight': {0: 1, 1: 20.0}}",0.782608695652174,0.3392857142857143,0.5357142857142857,0.9473684210526315,0.8666666666666667,0.8181818181818182,1.0,0.7142857142857143,1.0,0.8,0.7804111315839004,0.19809321666864765,30,0.7857142857142857,0.7857142857142857,0.7572815533980582,0.7688442211055276,0.751219512195122,0.7897435897435897,0.7438423645320197,0.7574257425742574,0.7821782178217822,0.7817258883248731,0.7703689661123801,0.015894232436572762,0.9473684210526315,1.0,0.7894736842105263,0.9473684210526315,0.65,0.9,1.0,0.75,0.65,0.8,0.843421052631579,0.12735455557413233,1,0.8700564971751412,0.8700564971751412,0.8813559322033898,0.864406779661017,0.875,0.875,0.8579545454545454,0.8693181818181818,0.8977272727272727,0.875,0.8735875706214689,0.010103962432243898
